action_type,activity_comment,activity_id,activity_properties,assay_chembl_id,assay_description,assay_type,assay_variant_accession,assay_variant_mutation,bao_endpoint,bao_format,bao_label,canonical_smiles,data_validity_comment,data_validity_description,document_chembl_id,document_journal,document_year,ligand_efficiency,molecule_chembl_id,molecule_pref_name,parent_molecule_chembl_id,pchembl_value,potential_duplicate,qudt_units,record_id,relation,src_id,standard_flag,standard_relation,standard_text_value,standard_type,standard_units,standard_upper_value,standard_value,target_chembl_id,target_organism,target_pref_name,target_tax_id,text_value,toid,type,units,uo_units,upper_value,value
,,374988,[],CHEMBL677387,Inhibition of phosphorylation of polyglutamic acid/tyrosine random copolymer by epidermal growth factor receptor.,B,,,BAO_0000190,BAO_0000357,single protein format,OCC(O)CNc1cc2ncnc(Nc3cccc(Br)c3)c2cn1,,,CHEMBL1130246,J Med Chem,1997,"{'bei': '23.16', 'le': '0.51', 'lle': '6.74', 'sei': '8.76'}",CHEMBL126372,,CHEMBL126372,9.04,0,http://www.openphacts.org/units/Nanomolar,243803,=,1,1,=,,IC50,nM,,0.92,CHEMBL203,Homo sapiens,Epidermal growth factor receptor,9606,,,IC50,nM,UO_0000065,,0.92
,,374989,[],CHEMBL673451,Inhibition of epidermal growth factor receptor (EGFR) autophosphorylation in A431 cells,B,,,BAO_0000190,BAO_0000219,cell-based format,OCC(O)CNc1cc2ncnc(Nc3cccc(Br)c3)c2cn1,,,CHEMBL1130246,J Med Chem,1997,"{'bei': '17.03', 'le': '0.38', 'lle': '4.34', 'sei': '6.44'}",CHEMBL126372,,CHEMBL126372,6.64,0,http://www.openphacts.org/units/Nanomolar,243803,=,1,1,=,,IC50,nM,,227.0,CHEMBL203,Homo sapiens,Epidermal growth factor receptor,9606,,,IC50,nM,UO_0000065,,227.0
,,375981,[],CHEMBL680028,Inhibition of autophosphorylation of cytoplasmic domain of epidermal growth factor receptor,B,,,BAO_0000190,BAO_0000357,single protein format,COCC1CCCN1CC#CC(=O)Nc1ccc2ncc(C#N)c(Nc3cccc(Br)c3)c2c1,,,CHEMBL1145020,J Med Chem,2003,"{'bei': '13.16', 'le': '0.27', 'lle': '2.15', 'sei': '7.56'}",CHEMBL157128,,CHEMBL157128,6.82,0,http://www.openphacts.org/units/Nanomolar,308361,=,1,1,=,,IC50,nM,,150.0,CHEMBL203,Homo sapiens,Epidermal growth factor receptor,9606,,,IC50,uM,UO_0000065,,0.15
,,375986,[],CHEMBL680028,Inhibition of autophosphorylation of cytoplasmic domain of epidermal growth factor receptor,B,,,BAO_0000190,BAO_0000357,single protein format,COc1cc2ncc(C#N)c(Nc3cccc(Br)c3)c2cc1NC(=O)C#CCN(C)C,,,CHEMBL1145020,J Med Chem,2003,"{'bei': '14.73', 'le': '0.31', 'lle': '2.93', 'sei': '7.80'}",CHEMBL116853,,CHEMBL116853,7.05,0,http://www.openphacts.org/units/Nanomolar,308356,=,1,1,=,,IC50,nM,,90.0,CHEMBL203,Homo sapiens,Epidermal growth factor receptor,9606,,,IC50,uM,UO_0000065,,0.09
,,375991,[],CHEMBL680028,Inhibition of autophosphorylation of cytoplasmic domain of epidermal growth factor receptor,B,,,BAO_0000190,BAO_0000357,single protein format,CCOc1cc2ncc(C#N)c(Nc3cccc(Br)c3)c2cc1NC(=O)/C=C/CN(C)C,,,CHEMBL1145020,J Med Chem,2003,"{'bei': '11.72', 'le': '0.25', 'lle': '0.73', 'sei': '6.42'}",CHEMBL114728,,CHEMBL114728,5.80,0,http://www.openphacts.org/units/Nanomolar,308386,=,1,1,=,,IC50,nM,,1600.0,CHEMBL203,Homo sapiens,Epidermal growth factor receptor,9606,,,IC50,uM,UO_0000065,,1.6
,,375996,[],CHEMBL680028,Inhibition of autophosphorylation of cytoplasmic domain of epidermal growth factor receptor,B,,,BAO_0000190,BAO_0000357,single protein format,C/C=C/C(=O)Nc1ccc2ncc(C#N)c(Nc3cccc(Br)c3)c2c1,,,CHEMBL1145020,J Med Chem,2003,"{'bei': '14.22', 'le': '0.30', 'lle': '0.66', 'sei': '7.44'}",CHEMBL326811,,CHEMBL326811,5.79,0,http://www.openphacts.org/units/Nanomolar,308380,=,1,1,=,,IC50,nM,,1620.0,CHEMBL203,Homo sapiens,Epidermal growth factor receptor,9606,,,IC50,uM,UO_0000065,,1.62
,,376356,[],CHEMBL677387,Inhibition of phosphorylation of polyglutamic acid/tyrosine random copolymer by epidermal growth factor receptor.,B,,,BAO_0000190,BAO_0000357,single protein format,CN(C)c1cc2ncnc(Nc3cccc(Br)c3)c2cn1,,,CHEMBL1130246,J Med Chem,1997,"{'bei': '29.18', 'le': '0.65', 'lle': '6.45', 'sei': '18.62'}",CHEMBL53428,,CHEMBL53428,10.05,1,http://www.openphacts.org/units/Nanomolar,243801,=,1,1,=,,IC50,nM,,0.09,CHEMBL203,Homo sapiens,Epidermal growth factor receptor,9606,,,IC50,nM,UO_0000065,,0.09
,,376357,[],CHEMBL673451,Inhibition of epidermal growth factor receptor (EGFR) autophosphorylation in A431 cells,B,,,BAO_0000190,BAO_0000219,cell-based format,CN(C)c1cc2ncnc(Nc3cccc(Br)c3)c2cn1,,,CHEMBL1130246,J Med Chem,1997,"{'bei': '22.82', 'le': '0.51', 'lle': '4.25', 'sei': '14.56'}",CHEMBL53428,,CHEMBL53428,7.85,1,http://www.openphacts.org/units/Nanomolar,243801,=,1,1,=,,IC50,nM,,14.0,CHEMBL203,Homo sapiens,Epidermal growth factor receptor,9606,,,IC50,nM,UO_0000065,,14.0
,,376358,[],CHEMBL677387,Inhibition of phosphorylation of polyglutamic acid/tyrosine random copolymer by epidermal growth factor receptor.,B,,,BAO_0000190,BAO_0000357,single protein format,OCC(CO)Nc1cc2ncnc(Nc3cccc(Br)c3)c2cn1,,,CHEMBL1130246,J Med Chem,1997,"{'bei': '20.13', 'le': '0.45', 'lle': '5.55', 'sei': '7.61'}",CHEMBL125568,,CHEMBL125568,7.85,0,http://www.openphacts.org/units/Nanomolar,243804,=,1,1,=,,IC50,nM,,14.0,CHEMBL203,Homo sapiens,Epidermal growth factor receptor,9606,,,IC50,nM,UO_0000065,,14.0
,,376359,[],CHEMBL677387,Inhibition of phosphorylation of polyglutamic acid/tyrosine random copolymer by epidermal growth factor receptor.,B,,,BAO_0000190,BAO_0000357,single protein format,CN(C)CCCCCNc1cc2ncnc(Nc3cccc(Br)c3)c2cn1,,,CHEMBL1130246,J Med Chem,1997,"{'bei': '18.81', 'le': '0.41', 'lle': '3.41', 'sei': '12.24'}",CHEMBL129824,,CHEMBL129824,8.08,0,http://www.openphacts.org/units/Nanomolar,243829,=,1,1,=,,IC50,nM,,8.4,CHEMBL203,Homo sapiens,Epidermal growth factor receptor,9606,,,IC50,nM,UO_0000065,,8.4
,,377315,[],CHEMBL680028,Inhibition of autophosphorylation of cytoplasmic domain of epidermal growth factor receptor,B,,,BAO_0000190,BAO_0000357,single protein format,COc1cc2ncc(C#N)c(Nc3ccc(F)c(Cl)c3)c2cc1NC(=O)/C=C/C(C)N1CCOCC1,,,CHEMBL1145020,J Med Chem,2003,"{'bei': '9.76', 'le': '0.19', 'lle': '0.11', 'sei': '5.00'}",CHEMBL114073,,CHEMBL114073,4.97,0,http://www.openphacts.org/units/Nanomolar,308366,=,1,1,=,,IC50,nM,,10590.0,CHEMBL203,Homo sapiens,Epidermal growth factor receptor,9606,,,IC50,uM,UO_0000065,,10.59
,,379120,[],CHEMBL677387,Inhibition of phosphorylation of polyglutamic acid/tyrosine random copolymer by epidermal growth factor receptor.,B,,,BAO_0000190,BAO_0000357,single protein format,CN(C)CCNc1cc2ncnc(Nc3cccc(Br)c3)c2cn1,,,CHEMBL1130246,J Med Chem,1997,"{'bei': '18.97', 'le': '0.42', 'lle': '3.85', 'sei': '11.14'}",CHEMBL128432,,CHEMBL128432,7.35,0,http://www.openphacts.org/units/Nanomolar,243832,=,1,1,=,,IC50,nM,,45.0,CHEMBL203,Homo sapiens,Epidermal growth factor receptor,9606,,,IC50,nM,UO_0000065,,45.0
,,379779,[],CHEMBL674029,Inhibition of EGF-stimulated EGFR tyrosine kinase activity using plasma membrane vesicles shed from cultured human A431 carcinoma cells,F,,,BAO_0000190,BAO_0000219,cell-based format,O=C(O)CCc1c(SSc2[nH]c3ccccc3c2CCC(=O)O)[nH]c2ccccc12,,,CHEMBL1127050,J Med Chem,1993,,CHEMBL79704,,CHEMBL79704,5.38,0,http://www.openphacts.org/units/Nanomolar,146856,=,1,1,=,,IC50,nM,,4200.0,CHEMBL203,Homo sapiens,Epidermal growth factor receptor,9606,,,IC50,uM,UO_0000065,,4.2
,,380164,[],CHEMBL680028,Inhibition of autophosphorylation of cytoplasmic domain of epidermal growth factor receptor,B,,,BAO_0000190,BAO_0000357,single protein format,CC#CC(=O)Nc1cc2c(Nc3cccc(Br)c3)c(C#N)cnc2cc1OC,,,CHEMBL1145020,J Med Chem,2003,"{'bei': '13.88', 'le': '0.29', 'lle': '1.46', 'sei': '6.94'}",CHEMBL116525,,CHEMBL116525,6.04,0,http://www.openphacts.org/units/Nanomolar,308358,=,1,1,=,,IC50,nM,,910.0,CHEMBL203,Homo sapiens,Epidermal growth factor receptor,9606,,,IC50,uM,UO_0000065,,0.91
,,380169,[],CHEMBL680028,Inhibition of autophosphorylation of cytoplasmic domain of epidermal growth factor receptor,B,,,BAO_0000190,BAO_0000357,single protein format,CN(C)C/C=C/C(=O)Nc1ccc2ncc(C#N)c(Nc3ccc(F)c(Cl)c3)c2c1,,,CHEMBL1145020,J Med Chem,2003,"{'bei': '14.60', 'le': '0.28', 'lle': '1.49', 'sei': '7.63'}",CHEMBL323630,,CHEMBL323630,6.19,0,http://www.openphacts.org/units/Nanomolar,308382,=,1,1,=,,IC50,nM,,650.0,CHEMBL203,Homo sapiens,Epidermal growth factor receptor,9606,,,IC50,uM,UO_0000065,,0.65
,,381225,[],CHEMBL674029,Inhibition of EGF-stimulated EGFR tyrosine kinase activity using plasma membrane vesicles shed from cultured human A431 carcinoma cells,F,,,BAO_0000190,BAO_0000219,cell-based format,COC(=O)CCC1(CCC(=O)OC)C(S)=Nc2ccccc21,,,CHEMBL1127050,J Med Chem,1993,,CHEMBL312247,,CHEMBL312247,,0,http://www.openphacts.org/units/Nanomolar,146865,>,1,1,>,,IC50,nM,,100000.0,CHEMBL203,Homo sapiens,Epidermal growth factor receptor,9606,,,IC50,uM,UO_0000065,,100.0
,,381554,[],CHEMBL680028,Inhibition of autophosphorylation of cytoplasmic domain of epidermal growth factor receptor,B,,,BAO_0000190,BAO_0000357,single protein format,CCN(CC)C/C=C/C(=O)Nc1cc2c(Nc3ccc(F)c(Cl)c3)c(C#N)cnc2cc1OC,,,CHEMBL1145020,J Med Chem,2003,"{'bei': '11.87', 'le': '0.23', 'lle': '0.23', 'sei': '6.33'}",CHEMBL424252,,CHEMBL424252,5.72,0,http://www.openphacts.org/units/Nanomolar,308371,=,1,1,=,,IC50,nM,,1910.0,CHEMBL203,Homo sapiens,Epidermal growth factor receptor,9606,,,IC50,uM,UO_0000065,,1.91
,,381559,[],CHEMBL680028,Inhibition of autophosphorylation of cytoplasmic domain of epidermal growth factor receptor,B,,,BAO_0000190,BAO_0000357,single protein format,C=CC(=O)Nc1cc2c(Nc3cccc(Br)c3)c(C#N)cnc2cc1OC,,,CHEMBL1145020,J Med Chem,2003,"{'bei': '14.39', 'le': '0.31', 'lle': '1.34', 'sei': '7.00'}",CHEMBL324718,,CHEMBL324718,6.09,0,http://www.openphacts.org/units/Nanomolar,308364,=,1,1,=,,IC50,nM,,810.0,CHEMBL203,Homo sapiens,Epidermal growth factor receptor,9606,,,IC50,uM,UO_0000065,,0.81
,,383110,[],CHEMBL680028,Inhibition of autophosphorylation of cytoplasmic domain of epidermal growth factor receptor,B,,,BAO_0000190,BAO_0000357,single protein format,COc1cc2ncc(C#N)c(Nc3ccc(F)c(Cl)c3)c2cc1NC(=O)/C=C/CN(C)C,,,CHEMBL1145020,J Med Chem,2003,"{'bei': '12.41', 'le': '0.24', 'lle': '0.92', 'sei': '6.24'}",CHEMBL114490,,CHEMBL114490,5.63,0,http://www.openphacts.org/units/Nanomolar,308372,=,1,1,=,,IC50,nM,,2320.0,CHEMBL203,Homo sapiens,Epidermal growth factor receptor,9606,,,IC50,uM,UO_0000065,,2.32
,,383115,[],CHEMBL680028,Inhibition of autophosphorylation of cytoplasmic domain of epidermal growth factor receptor,B,,,BAO_0000190,BAO_0000357,single protein format,C/C=C/C(=O)Nc1cc2c(Nc3ccc(F)c(Cl)c3)c(C#N)cnc2cc1OCC,,,CHEMBL1145020,J Med Chem,2003,"{'bei': '12.06', 'le': '0.23', 'lle': '-0.44', 'sei': '5.89'}",CHEMBL113902,,CHEMBL113902,5.12,0,http://www.openphacts.org/units/Nanomolar,308379,=,1,1,=,,IC50,nM,,7500.0,CHEMBL203,Homo sapiens,Epidermal growth factor receptor,9606,,,IC50,uM,UO_0000065,,7.5
,,383120,[],CHEMBL680028,Inhibition of autophosphorylation of cytoplasmic domain of epidermal growth factor receptor,B,,,BAO_0000190,BAO_0000357,single protein format,C=C(CN1CCOCC1)C(=O)Nc1ccc2ncc(C#N)c(Nc3ccc(F)c(Cl)c3)c2c1,,,CHEMBL1145020,J Med Chem,2003,"{'bei': '11.95', 'le': '0.23', 'lle': '1.10', 'sei': '6.17'}",CHEMBL114392,,CHEMBL114392,5.57,0,http://www.openphacts.org/units/Nanomolar,308378,=,1,1,=,,IC50,nM,,2700.0,CHEMBL203,Homo sapiens,Epidermal growth factor receptor,9606,,,IC50,uM,UO_0000065,,2.7
,,383125,[],CHEMBL680028,Inhibition of autophosphorylation of cytoplasmic domain of epidermal growth factor receptor,B,,,BAO_0000190,BAO_0000357,single protein format,CN(C)C/C=C/C(=O)Nc1ccc2ncnc(Nc3cccc(Br)c3)c2c1,,,CHEMBL1145020,J Med Chem,2003,"{'bei': '18.67', 'le': '0.40', 'lle': '3.77', 'sei': '11.35'}",CHEMBL94061,,CHEMBL94061,7.96,1,http://www.openphacts.org/units/Nanomolar,308373,=,1,1,=,,IC50,nM,,11.0,CHEMBL203,Homo sapiens,Epidermal growth factor receptor,9606,,,IC50,uM,UO_0000065,,0.011
,,383411,[],CHEMBL677386,Inhibition of epidermal growth factor receptor (EGFR) from human A431 carcinoma cells,B,,,BAO_0000190,BAO_0000219,cell-based format,Cc1cccc(Nc2ncnc3cc(NCCc4c[nH]cn4)ncc23)c1,,,CHEMBL1130246,J Med Chem,1997,"{'bei': '23.57', 'le': '0.43', 'lle': '4.69', 'sei': '8.91'}",CHEMBL340399,,CHEMBL340399,8.14,0,http://www.openphacts.org/units/Nanomolar,243818,=,1,1,=,,IC50,nM,,7.2,CHEMBL203,Homo sapiens,Epidermal growth factor receptor,9606,,,IC50,nM,UO_0000065,,7.2
,,383413,[],CHEMBL677387,Inhibition of phosphorylation of polyglutamic acid/tyrosine random copolymer by epidermal growth factor receptor.,B,,,BAO_0000190,BAO_0000357,single protein format,Nc1cc2ncnc(Nc3cccc(Br)c3)c2cn1,,,CHEMBL1130246,J Med Chem,1997,"{'bei': '25.30', 'le': '0.58', 'lle': '4.89', 'sei': '10.43'}",CHEMBL52076,,CHEMBL52076,8.00,1,http://www.openphacts.org/units/Nanomolar,243806,=,1,1,=,,IC50,nM,,10.0,CHEMBL203,Homo sapiens,Epidermal growth factor receptor,9606,,,IC50,nM,UO_0000065,,10.0
,,383414,[],CHEMBL673451,Inhibition of epidermal growth factor receptor (EGFR) autophosphorylation in A431 cells,B,,,BAO_0000190,BAO_0000219,cell-based format,Nc1cc2ncnc(Nc3cccc(Br)c3)c2cn1,,,CHEMBL1130246,J Med Chem,1997,"{'bei': '22.01', 'le': '0.50', 'lle': '3.85', 'sei': '9.07'}",CHEMBL52076,,CHEMBL52076,6.96,1,http://www.openphacts.org/units/Nanomolar,243806,=,1,1,=,,IC50,nM,,110.0,CHEMBL203,Homo sapiens,Epidermal growth factor receptor,9606,,,IC50,nM,UO_0000065,,110.0
,,384687,[],CHEMBL677387,Inhibition of phosphorylation of polyglutamic acid/tyrosine random copolymer by epidermal growth factor receptor.,B,,,BAO_0000190,BAO_0000357,single protein format,CN(CC(O)C(O)C(O)C(O)CO)c1cc2ncnc(Nc3cccc(Br)c3)c2cn1,,,CHEMBL1130246,J Med Chem,1997,"{'bei': '17.18', 'le': '0.37', 'lle': '8.09', 'sei': '5.48'}",CHEMBL127611,,CHEMBL127611,8.49,0,http://www.openphacts.org/units/Nanomolar,243833,=,1,1,=,,IC50,nM,,3.2,CHEMBL203,Homo sapiens,Epidermal growth factor receptor,9606,,,IC50,nM,UO_0000065,,3.2
,,385535,[],CHEMBL674029,Inhibition of EGF-stimulated EGFR tyrosine kinase activity using plasma membrane vesicles shed from cultured human A431 carcinoma cells,F,,,BAO_0000190,BAO_0000219,cell-based format,O=C(O)CCC1(CCC(=O)O)C(S)=Nc2ccccc21,,,CHEMBL1127050,J Med Chem,1993,,CHEMBL82640,,CHEMBL82640,,0,http://www.openphacts.org/units/Nanomolar,146866,>,1,1,>,,IC50,nM,,100000.0,CHEMBL203,Homo sapiens,Epidermal growth factor receptor,9606,,,IC50,uM,UO_0000065,,100.0
,,385536,[],CHEMBL674029,Inhibition of EGF-stimulated EGFR tyrosine kinase activity using plasma membrane vesicles shed from cultured human A431 carcinoma cells,F,,,BAO_0000190,BAO_0000219,cell-based format,Cc1cccc2c(CCC(=O)O)c(SSc3[nH]c4c(C)cccc4c3CCC(=O)O)[nH]c12,,,CHEMBL1127050,J Med Chem,1993,,CHEMBL81664,,CHEMBL81664,5.82,0,http://www.openphacts.org/units/Nanomolar,146861,=,1,1,=,,IC50,nM,,1500.0,CHEMBL203,Homo sapiens,Epidermal growth factor receptor,9606,,,IC50,uM,UO_0000065,,1.5
,,385794,[],CHEMBL680028,Inhibition of autophosphorylation of cytoplasmic domain of epidermal growth factor receptor,B,,,BAO_0000190,BAO_0000357,single protein format,CC(C)N(CC#CC(=O)Nc1ccc2ncc(C#N)c(Nc3cccc(Br)c3)c2c1)C(C)C,,,CHEMBL1145020,J Med Chem,2003,"{'bei': '13.09', 'le': '0.27', 'lle': '0.93', 'sei': '8.15'}",CHEMBL113900,,CHEMBL113900,6.60,0,http://www.openphacts.org/units/Nanomolar,308359,=,1,1,=,,IC50,nM,,250.0,CHEMBL203,Homo sapiens,Epidermal growth factor receptor,9606,,,IC50,uM,UO_0000065,,0.25
,,385799,[],CHEMBL680028,Inhibition of autophosphorylation of cytoplasmic domain of epidermal growth factor receptor,B,,,BAO_0000190,BAO_0000357,single protein format,N#Cc1cnc2ccc(NC(=O)/C=C/CN3CCOCC3)cc2c1Nc1ccc(F)c(Cl)c1,,,CHEMBL1145020,J Med Chem,2003,"{'bei': '12.11', 'le': '0.23', 'lle': '1.17', 'sei': '6.25'}",CHEMBL118000,,CHEMBL118000,5.64,0,http://www.openphacts.org/units/Nanomolar,308381,=,1,1,=,,IC50,nM,,2290.0,CHEMBL203,Homo sapiens,Epidermal growth factor receptor,9606,,,IC50,uM,UO_0000065,,2.29
,,386241,[],CHEMBL677387,Inhibition of phosphorylation of polyglutamic acid/tyrosine random copolymer by epidermal growth factor receptor.,B,,,BAO_0000190,BAO_0000357,single protein format,Brc1cccc(Nc2ncnc3cc(NCCCN4CCOCC4)ncc23)c1,,,CHEMBL1130246,J Med Chem,1997,"{'bei': '19.67', 'le': '0.43', 'lle': '5.05', 'sei': '11.60'}",CHEMBL126623,,CHEMBL126623,8.72,0,http://www.openphacts.org/units/Nanomolar,243814,=,1,1,=,,IC50,nM,,1.9,CHEMBL203,Homo sapiens,Epidermal growth factor receptor,9606,,,IC50,nM,UO_0000065,,1.9
,,386242,[],CHEMBL673451,Inhibition of epidermal growth factor receptor (EGFR) autophosphorylation in A431 cells,B,,,BAO_0000190,BAO_0000219,cell-based format,Brc1cccc(Nc2ncnc3cc(NCCCN4CCOCC4)ncc23)c1,,,CHEMBL1130246,J Med Chem,1997,"{'bei': '18.25', 'le': '0.39', 'lle': '4.42', 'sei': '10.76'}",CHEMBL126623,,CHEMBL126623,8.09,0,http://www.openphacts.org/units/Nanomolar,243814,=,1,1,=,,IC50,nM,,8.1,CHEMBL203,Homo sapiens,Epidermal growth factor receptor,9606,,,IC50,nM,UO_0000065,,8.1
,,386249,[],CHEMBL677387,Inhibition of phosphorylation of polyglutamic acid/tyrosine random copolymer by epidermal growth factor receptor.,B,,,BAO_0000190,BAO_0000357,single protein format,CN(CC(=O)O)c1cc2ncnc(Nc3cccc(Br)c3)c2cn1,,,CHEMBL1130246,J Med Chem,1997,"{'bei': '20.08', 'le': '0.44', 'lle': '4.75', 'sei': '8.54'}",CHEMBL126903,,CHEMBL126903,7.80,0,http://www.openphacts.org/units/Nanomolar,243824,=,1,1,=,,IC50,nM,,16.0,CHEMBL203,Homo sapiens,Epidermal growth factor receptor,9606,,,IC50,nM,UO_0000065,,16.0
,,387040,[],CHEMBL674029,Inhibition of EGF-stimulated EGFR tyrosine kinase activity using plasma membrane vesicles shed from cultured human A431 carcinoma cells,F,,,BAO_0000190,BAO_0000219,cell-based format,Cn1c(SSc2c(CCC(=O)O)c3ccccc3n2C)c(CCC(=O)O)c2ccccc21,,,CHEMBL1127050,J Med Chem,1993,,CHEMBL84143,,CHEMBL84143,5.51,0,http://www.openphacts.org/units/Nanomolar,146847,=,1,1,=,,IC50,nM,,3100.0,CHEMBL203,Homo sapiens,Epidermal growth factor receptor,9606,,,IC50,uM,UO_0000065,,3.1
,,387974,[],CHEMBL677387,Inhibition of phosphorylation of polyglutamic acid/tyrosine random copolymer by epidermal growth factor receptor.,B,,,BAO_0000190,BAO_0000357,single protein format,O=C(O)CCNc1cc2ncnc(Nc3cccc(Br)c3)c2cn1,,,CHEMBL1130246,J Med Chem,1997,"{'bei': '23.74', 'le': '0.52', 'lle': '5.79', 'sei': '9.21'}",CHEMBL127086,,CHEMBL127086,9.21,0,http://www.openphacts.org/units/Nanomolar,243826,=,1,1,=,,IC50,nM,,0.61,CHEMBL203,Homo sapiens,Epidermal growth factor receptor,9606,,,IC50,nM,UO_0000065,,0.61
,,387975,[],CHEMBL673451,Inhibition of epidermal growth factor receptor (EGFR) autophosphorylation in A431 cells,B,,,BAO_0000190,BAO_0000219,cell-based format,O=C(O)CCNc1cc2ncnc(Nc3cccc(Br)c3)c2cn1,,,CHEMBL1130246,J Med Chem,1997,"{'bei': '12.73', 'le': '0.28', 'lle': '1.52', 'sei': '4.94'}",CHEMBL127086,,CHEMBL127086,4.94,0,http://www.openphacts.org/units/Nanomolar,243826,=,1,1,=,,IC50,nM,,11400.0,CHEMBL203,Homo sapiens,Epidermal growth factor receptor,9606,,,IC50,nM,UO_0000065,,11400.0
,,388709,[],CHEMBL674029,Inhibition of EGF-stimulated EGFR tyrosine kinase activity using plasma membrane vesicles shed from cultured human A431 carcinoma cells,F,,,BAO_0000190,BAO_0000219,cell-based format,O=C(O)CC1C(S)=Nc2ccccc21,,,CHEMBL1127050,J Med Chem,1993,,CHEMBL83429,,CHEMBL83429,4.83,0,http://www.openphacts.org/units/Nanomolar,146877,=,1,1,=,,IC50,nM,,14900.0,CHEMBL203,Homo sapiens,Epidermal growth factor receptor,9606,,,IC50,uM,UO_0000065,,14.9
,,388710,[],CHEMBL674029,Inhibition of EGF-stimulated EGFR tyrosine kinase activity using plasma membrane vesicles shed from cultured human A431 carcinoma cells,F,,,BAO_0000190,BAO_0000219,cell-based format,COC(=O)CC1C(S)=Nc2ccccc21,,,CHEMBL1127050,J Med Chem,1993,,CHEMBL312001,,CHEMBL312001,4.00,0,http://www.openphacts.org/units/Nanomolar,146873,=,1,1,=,,IC50,nM,,100000.0,CHEMBL203,Homo sapiens,Epidermal growth factor receptor,9606,,,IC50,uM,UO_0000065,,100.0
,,389022,[],CHEMBL680028,Inhibition of autophosphorylation of cytoplasmic domain of epidermal growth factor receptor,B,,,BAO_0000190,BAO_0000357,single protein format,COc1cc2ncc(C#N)c(Nc3cccc(Br)c3)c2cc1NC(=O)/C=C/CN(C)C,,,CHEMBL1145020,J Med Chem,2003,"{'bei': '12.70', 'le': '0.27', 'lle': '1.42', 'sei': '6.76'}",CHEMBL263788,,CHEMBL263788,6.10,0,http://www.openphacts.org/units/Nanomolar,308388,=,1,1,=,,IC50,nM,,790.0,CHEMBL203,Homo sapiens,Epidermal growth factor receptor,9606,,,IC50,uM,UO_0000065,,0.79
,,389440,[],CHEMBL677387,Inhibition of phosphorylation of polyglutamic acid/tyrosine random copolymer by epidermal growth factor receptor.,B,,,BAO_0000190,BAO_0000357,single protein format,O=C(O)CNc1cc2ncnc(Nc3cccc(Br)c3)c2cn1,,,CHEMBL1130246,J Med Chem,1997,"{'bei': '23.58', 'le': '0.52', 'lle': '5.79', 'sei': '8.82'}",CHEMBL338175,,CHEMBL338175,8.82,0,http://www.openphacts.org/units/Nanomolar,243817,=,1,1,=,,IC50,nM,,1.5,CHEMBL203,Homo sapiens,Epidermal growth factor receptor,9606,,,IC50,nM,UO_0000065,,1.5
,,389992,[],CHEMBL674029,Inhibition of EGF-stimulated EGFR tyrosine kinase activity using plasma membrane vesicles shed from cultured human A431 carcinoma cells,F,,,BAO_0000190,BAO_0000219,cell-based format,COC(=O)Cc1c(SSc2[nH]c3ccccc3c2CC(=O)OC)[nH]c2ccccc12,,,CHEMBL1127050,J Med Chem,1993,,CHEMBL83838,,CHEMBL83838,4.75,0,http://www.openphacts.org/units/Nanomolar,146852,=,1,1,=,,IC50,nM,,18000.0,CHEMBL203,Homo sapiens,Epidermal growth factor receptor,9606,,,IC50,uM,UO_0000065,,18.0
,,390356,[],CHEMBL680028,Inhibition of autophosphorylation of cytoplasmic domain of epidermal growth factor receptor,B,,,BAO_0000190,BAO_0000357,single protein format,COCOC#CC(=O)Nc1ccc2ncc(C#N)c(Nc3cccc(Br)c3)c2c1,,,CHEMBL1145020,J Med Chem,2003,"{'bei': '14.36', 'le': '0.31', 'lle': '2.35', 'sei': '6.73'}",CHEMBL414631,,CHEMBL414631,6.48,0,http://www.openphacts.org/units/Nanomolar,308363,=,1,1,=,,IC50,nM,,330.0,CHEMBL203,Homo sapiens,Epidermal growth factor receptor,9606,,,IC50,uM,UO_0000065,,0.33
,,391087,[],CHEMBL674693,Inhibition of Epidermal growth factor receptor (EGF-R) tyrosine kinase activity ,B,,,BAO_0000190,BAO_0000357,single protein format,Nc1ncnc2c1c(-c1cccc(O)c1)cn2C1CCC1,,,CHEMBL1134829,Bioorg Med Chem Lett,2001,"{'bei': '23.27', 'le': '0.42', 'lle': '3.41', 'sei': '8.48'}",CHEMBL355330,,CHEMBL355330,6.52,0,http://www.openphacts.org/units/Nanomolar,333379,=,1,1,=,,IC50,nM,,300.0,CHEMBL203,Homo sapiens,Epidermal growth factor receptor,9606,,,IC50,uM,UO_0000065,,0.3
,,391455,[],CHEMBL679944,Concentration needed to inhibit the phosphorylation of a 14-residue fragment of phospholipase C-gamma1 by Epidermal growth factor receptor (prepared from human A431 carcinoma cell vesicles by immunoaffinity chromatography),B,,,BAO_0000190,BAO_0000357,single protein format,CN(C)CCNc1[nH]cnc2c3ccccc3nc1-2.Cl,,,CHEMBL1132555,J Med Chem,1999,,CHEMBL543457,,CHEMBL1192249,,0,http://www.openphacts.org/units/Nanomolar,296365,>,1,1,>,,IC50,nM,,100000.0,CHEMBL203,Homo sapiens,Epidermal growth factor receptor,9606,,,IC50,nM,UO_0000065,,100000.0
